Customer_ID,Name,Email,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Last_Support_Ticket,Churn,Predicted_Churn,Risk_score,risk_cat
6e02414c-71fa-4def-946d-28340b04879c,Ariel Allen,beverlyhudson@example.net,302,Daily,50,When will the maintenance window end?,1,0,0.2667412207706458,low_risk
770b7ca0-12e9-44c6-9b73-810d34dc8141,Brandon Vaughan,robert05@example.com,289,Daily,37,Can I add more seats to my current plan?,0,0,0.2666991973629579,low_risk
50faf310-9296-49c2-8296-fcb0b32cc89a,Jose Bennett,tthomas@example.net,262,Daily,51,Just checking if my payment went through.,0,0,0.2666828113312364,low_risk
bbbda215-b464-4013-88d7-f1be2961d5e7,Mary Ortiz,matthew01@example.org,597,Weekly,37,Can I add more seats to my current plan?,0,0,0.2666247651290492,low_risk
94defea5-d7f5-4b8f-a73a-03cb3b860038,Jacqueline Ellis,jacobgolden@example.org,434,Daily,46,Customer support was super helpful yesterday. Thanks!,0,0,0.2653013284121779,low_risk
3526f839-9868-470c-ae9b-51b3d474061d,Mary Mcdaniel MD,carl79@example.com,938,Daily,30,When will the maintenance window end?,0,0,0.2646298023361853,low_risk
ba67eb55-7b78-41ef-9db8-37c403ae2cc0,Jared Conrad,jenniferbolton@example.net,578,Weekly,47,Is there a tutorial for the new dashboard feature?,0,0,0.2645890535490369,low_risk
1466024d-73f3-450e-923f-03ceaf2b7055,Amanda Pearson,drakeryan@example.net,766,Daily,28,Can I add more seats to my current plan?,0,0,0.2645570073637452,low_risk
c16aabd1-a0b5-46a3-b09c-4aa0cbee9151,Robert Moore,gordondonald@example.net,52,Daily,40,Is there a tutorial for the new dashboard feature?,0,0,0.26447127609748294,low_risk
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,Rachel Blake,barbara30@example.org,115,Daily,46,This tool has saved my team so much time.,0,0,0.26439953374288966,low_risk
5f4f3a88-95e4-4499-98ca-0f37197e7d47,Gabrielle Hughes,xpruitt@example.com,1075,Weekly,57,Can I add more seats to my current plan?,0,0,0.26436249370830595,low_risk
429a215a-ddc4-482a-b109-294a090046c1,Karen Mills,rojaskristin@example.net,669,Weekly,17,I need to update my billing address.,0,0,0.26341591740083403,low_risk
068b54d7-7461-4d1c-885e-f5b43efed384,Alyssa Clark,shawn43@example.com,269,Daily,43,Just checking if my payment went through.,0,0,0.2632928976282464,low_risk
c2c24860-bbc1-459f-9b82-793b0704bdd1,Manuel Eaton,christophermartinez@example.org,798,Daily,52,Is there a tutorial for the new dashboard feature?,1,0,0.26313234137156727,low_risk
592b837b-6df9-4267-8009-b8a7d1c63e01,Edgar Taylor,rodriguezcynthia@example.net,590,Weekly,42,Can I add more seats to my current plan?,1,0,0.262915250309844,low_risk
338fe9e8-c4f9-4401-a371-274835d3c2c0,Alan Wright,christophercole@example.com,466,Weekly,35,How do I change my password?,0,0,0.26092963900788335,low_risk
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,Mathew Erickson,qanderson@example.org,127,Daily,46,When will the maintenance window end?,0,0,0.2609107746704875,low_risk
dfe79a11-1f47-4fdd-ada4-30baa3650d6d,Samuel Mathews,jschultz@example.org,1055,Daily,38,Can I add more seats to my current plan?,1,0,0.2602940831389575,low_risk
4218c602-d70e-46e7-9c17-2280d46e79e7,Meghan Gonzalez,jonathan36@example.net,833,Daily,52,"Just upgraded to the Pro plan, excited to use it.",1,0,0.25941656595160567,low_risk
08ec70b7-b329-4db8-aa16-d1b3736a4d4f,Sara Lopez,bhoffman@example.com,228,Daily,53,This tool has saved my team so much time.,0,0,0.2583913686684145,low_risk
a1e42acc-34fe-49db-866b-9d4e5c6ad4c2,Tonya Campbell,markdavis@example.com,251,Daily,36,I need to update my billing address.,0,0,0.25783250659603096,low_risk
5008f124-cd85-418d-a649-4170dc2bd022,Haley Randolph,travis69@example.net,85,Daily,50,I love the new analytics feature! Great job.,0,0,0.2552955409828056,low_risk
7f879793-f1ee-448d-9e8f-c8367c11450c,Tyler Brandt,calvin11@example.net,192,Daily,49,The integration with Slack works perfectly.,0,0,0.25186709670025303,low_risk
096fede7-8470-4f83-9ee6-a2b77cdc31e5,Steven Burch,hollygreene@example.org,209,Daily,49,When will the maintenance window end?,0,0,0.25186709670025303,low_risk
64eb9d06-c46f-41e7-ba93-2cce0b1726b6,Suzanne Wheeler,daniel21@example.org,170,Daily,51,When will the maintenance window end?,0,0,0.2507318425433331,low_risk
908bb014-37eb-4cdf-85d1-5b1cc4591cfd,Lisa Patterson DDS,tlopez@example.com,488,Daily,48,Is there a tutorial for the new dashboard feature?,0,0,0.2491512476001373,low_risk
54c2994e-2779-4f53-83a8-96ea0e0f5ed3,Cristina Todd,mcdowellseth@example.com,1056,Daily,36,I need to update my billing address.,0,0,0.24864538641886397,low_risk
f9602155-c982-46e3-9f2c-6ff76186d506,Mackenzie Stewart,vhall@example.org,210,Daily,50,Can I add more seats to my current plan?,0,0,0.24651976148039748,low_risk
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,Angela Rich,qdecker@example.org,865,Daily,29,Is there a tutorial for the new dashboard feature?,1,0,0.24547336288536725,low_risk
df6e3b15-c777-4cbc-a640-12e0bb99d972,Christopher Rosario,catherinereyes@example.com,621,Daily,22,How do I change my password?,1,0,0.24534838551782212,low_risk
be8c5181-2071-426c-8fa9-914887b56150,Stephanie Holland,duncanmark@example.net,994,Daily,50,Just checking if my payment went through.,0,0,0.24435076875344106,low_risk
7656b46d-839a-446c-8545-996ad94a3368,Nathan Taylor,meganday@example.net,559,Daily,28,Is there a tutorial for the new dashboard feature?,0,0,0.24422697496010418,low_risk
3b323003-07ec-4d70-8aa7-2c46d335e59d,Matthew Holloway,tyler35@example.com,159,Daily,42,Can I add more seats to my current plan?,0,0,0.24411137153854917,low_risk
82f3df40-5cf0-4999-854d-870a89a13ff0,John Estes,rodriguezashley@example.com,999,Daily,24,When will the maintenance window end?,0,0,0.2431215902964002,low_risk
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,Pamela Harper,oharper@example.net,793,Daily,24,When will the maintenance window end?,0,0,0.24260418543173207,low_risk
7cca8ae0-53c9-410c-b1b9-c0dec6ca92b1,Glenn Mendez,younglindsay@example.com,919,Daily,52,Can I add more seats to my current plan?,0,0,0.24236693068018533,low_risk
cfd07111-4eb2-4740-8f59-8c133b09080f,Vanessa Carr,wortiz@example.net,586,Daily,29,I need to update my billing address.,0,0,0.2421552950013983,low_risk
2168308b-9154-402f-b502-bc2910e31d5f,Stephanie Peters,christina56@example.com,1026,Daily,27,Just checking if my payment went through.,0,0,0.24041770698370823,low_risk
19875afd-006a-4450-863a-59f33c10a2c3,David Woodard,alexander38@example.org,467,Daily,47,How do I change my password?,0,0,0.2385130987002265,low_risk
b24854f9-cba8-4ffc-a9e9-12647c0b2090,Robert Sampson,ruizdeborah@example.com,697,Daily,26,Just checking if my payment went through.,0,0,0.23813910307381636,low_risk
48acb123-f942-4db4-9796-2a1881d89af3,Ashley Johnson,vcontreras@example.com,691,Daily,26,I need to update my billing address.,0,0,0.23813910307381636,low_risk
12d9c69d-5244-44bb-8ecb-87fa26c3f743,Joseph Russell,shane27@example.org,559,Daily,23,Can I add more seats to my current plan?,0,0,0.23784515689920702,low_risk
1994c824-994d-40f3-a628-2c532b61dbd0,Melanie Cline,villamartin@example.org,457,Daily,50,When will the maintenance window end?,0,0,0.23710893569132704,low_risk
6efa0660-5985-4619-8ea2-83c1cc034bf3,Julia White,nboyd@example.com,797,Daily,47,How do I change my password?,0,0,0.23697913308683624,low_risk
95bf7f0d-0cf4-4b2d-a68d-dc59760ce447,Adam Thomas MD,josephherrera@example.net,1032,Daily,36,Just checking if my payment went through.,0,0,0.23481363991082913,low_risk
ad65b0d8-d706-4572-b96e-272d4566dd87,Lance Simon MD,maryharris@example.com,858,Daily,31,I need to update my billing address.,0,0,0.23472823651682506,low_risk
e712a971-51f3-4719-98ae-e7c23834811b,David Thomas,david51@example.net,986,Daily,23,Just checking if my payment went through.,1,0,0.2328454315337826,low_risk
86597ebe-ceb6-410a-8e40-32f2d19dbc5c,Cole Williams,matthew13@example.net,620,Daily,23,Just checking if my payment went through.,1,0,0.23190117450913347,low_risk
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,Julia Mullins,suzanne77@example.org,692,Daily,34,Can I add more seats to my current plan?,0,0,0.2315191814282476,low_risk
a0334960-03de-416e-89f6-25813bd944fc,Edward Wright,kyle01@example.net,1006,Daily,37,Just checking if my payment went through.,1,0,0.23135426250206248,low_risk
78629e5c-49f0-4e2c-8f98-4adc3ce61431,Kathryn Taylor,anthonyholmes@example.com,1027,Daily,38,When will the maintenance window end?,0,0,0.23006048694565076,low_risk
b79038fa-2c24-4a31-9514-4460b4d8de5e,Shawna Valdez,dustin58@example.net,894,Daily,38,When will the maintenance window end?,1,0,0.229787415130258,low_risk
0cd136c8-dfba-4275-9414-c4aad7534e0b,Gabriel Stein,kentedward@example.org,861,Daily,45,Can I add more seats to my current plan?,0,0,0.2296869628254491,low_risk
c88d1d7f-8316-4eae-82db-de764fca8d6f,Charles Lindsey,dickersonrobert@example.net,1009,Daily,41,I need to update my billing address.,0,0,0.2289572574418752,low_risk
bbb8a3a7-3f0e-46fb-af82-1361f14860d0,Deborah Ballard,mitchellruiz@example.net,757,Daily,45,This tool has saved my team so much time.,0,0,0.22888504757528477,low_risk
013e6438-c04e-4b53-ad83-7dcbf19b3d75,Samantha Bradley,laura79@example.net,905,Daily,36,I need to update my billing address.,0,0,0.2275416524183936,low_risk
81d8c662-1f70-4c30-a99f-10e847eb0a6d,Thomas Murphy,alanmendoza@example.org,832,Daily,37,I need to update my billing address.,1,0,0.2262294798111949,low_risk
4ca2e81b-1151-4321-afec-cf037cd4614d,Veronica Zamora,emartin@example.org,576,Daily,26,I need to update my billing address.,0,0,0.22532908538391636,low_risk
8987389f-5238-4d53-8c26-0d4c6992a175,Christopher Pittman,william02@example.net,811,Daily,40,Can I add more seats to my current plan?,0,0,0.2251585769971099,low_risk
d2cc5cad-ade3-4985-a347-ddf38769d2b8,Stacy Parker,huangwilliam@example.com,847,Daily,43,Just checking if my payment went through.,0,0,0.2227431819371212,low_risk
821d666c-58b5-4ce7-809b-ac8b345e97d2,Kelly Scott,katherinemcguire@example.com,865,Daily,42,When will the maintenance window end?,0,0,0.22267120416430497,low_risk
0b9b5227-b604-43a1-8db7-479f8eb6704e,Lauren Travis,grantstephanie@example.com,708,Daily,38,Can I add more seats to my current plan?,0,0,0.22087970277942146,low_risk
03507060-2553-4558-aa6c-a21aa72cb840,Mrs. Andrea Meza,gardnerpatricia@example.org,695,Daily,49,Just checking if my payment went through.,0,0,0.2191568790423336,low_risk
c6a10a5d-eb98-4cf5-bbee-344d85e75500,Douglas Shepherd,ryang@example.org,959,Daily,36,Can I add more seats to my current plan?,0,0,0.21686425430864628,low_risk
124e345e-9406-4347-8e3e-27f352a4af95,Jodi Nelson,qvillarreal@example.net,958,Daily,39,When will the maintenance window end?,0,0,0.21686425430864628,low_risk
037ca95f-820c-4fdb-83a1-f491edd89c08,Jason Olson,daytimothy@example.net,954,Daily,38,How do I change my password?,0,0,0.21686425430864628,low_risk
59484897-fdc8-44c0-a6ee-020ffb371306,Anthony Brooks,fpope@example.org,875,Daily,53,Just checking if my payment went through.,0,0,0.21265376569366576,low_risk
e4b26e61-7250-46f5-97fb-3b2fd84f63ef,Joseph King,richardsdarrell@example.org,1069,Weekly,21,I need to update my billing address.,1,0,0.2087377873470168,low_risk
615bf6c9-1290-4266-9221-2671e5c8b8f9,Lori Shaw,ashleyglover@example.org,517,Daily,47,Just checking if my payment went through.,0,0,0.2073877456030374,low_risk
3bb8ca52-7c9e-4c45-9b8d-5531daed289e,Joshua Murphy,rgarcia@example.org,579,Daily,52,The integration with Slack works perfectly.,0,0,0.206819733668593,low_risk
758d8e97-3015-4ba1-9cb0-0fc4ed032e9e,Daniel Brown,eproctor@example.com,518,Daily,39,Can I add more seats to my current plan?,0,0,0.2052490247118743,low_risk
8f4ee33d-3a1c-4756-a7c3-8bd174cc43ad,Amanda Peters,wmorales@example.net,697,Daily,44,How do I change my password?,0,0,0.2040394535644708,low_risk
b00461b7-cae5-4eee-8431-270057024493,Thomas Hartman,nicholsrichard@example.net,525,Daily,36,When will the maintenance window end?,0,0,0.20115027393449197,low_risk
41c3619a-656f-4349-9db4-04a990eaa15e,Joseph Hill,rachael22@example.net,567,Daily,51,The integration with Slack works perfectly.,0,0,0.2010041780315068,low_risk
7297e1af-1323-4611-a023-3a004778f01d,David Tate,sherri59@example.net,570,Daily,51,Customer support was super helpful yesterday. Thanks!,0,0,0.2004253401969649,low_risk
b1550860-620e-485d-b8d6-6e9ef02d96a4,William Baldwin,emmamoore@example.net,1070,Weekly,53,How do I change my password?,1,0,0.20019849596891973,low_risk
91a5c6b0-8da6-4d98-9a42-ab595e99ca31,Jeffrey Smith,yvonnehester@example.com,1084,Weekly,43,Just checking if my payment went through.,0,0,0.19856065710992304,low_risk
f77b5305-e15f-4452-8775-a9532110d202,Stephen Thompson,sedwards@example.net,619,Daily,50,I love the new analytics feature! Great job.,0,0,0.19618044047361227,low_risk
0016b14c-da3e-41a0-ace3-2571d8f28e6f,Sara Koch,johngordon@example.net,590,Daily,49,How do I change my password?,1,0,0.19589669604647905,low_risk
8b872c28-feb1-469e-a4ff-98f567b286ac,Gregory Mueller,susanmason@example.com,657,Daily,44,When will the maintenance window end?,0,0,0.1948342435940287,low_risk
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,Amber Lowe,williammiller@example.com,412,Daily,94,The integration with Slack works perfectly.,0,0,0.19199633723832077,low_risk
fcb57156-0ce1-4205-8a90-edabdf0ad96e,Andrea Parks,wwright@example.net,885,Daily,118,"Smooth experience so far, no complaints.",1,0,0.1917224800733991,low_risk
a6d4c105-bfe0-4801-b207-1e259a99c63c,Claire Howe,andrew21@example.com,607,Daily,45,This tool has saved my team so much time.,0,0,0.19164191039091083,low_risk
71e95291-2b7a-4b4e-80f3-93cf106882c6,Michael Sutton,curryana@example.org,623,Daily,41,Is there a tutorial for the new dashboard feature?,1,0,0.1891057035381938,low_risk
247162ce-3d2f-42d6-8137-18cef4c9bca7,Tiffany Kelly,johnsoncasey@example.org,508,Daily,54,Just checking if my payment went through.,0,0,0.18737649324130917,low_risk
f94f0ba4-f238-4394-b918-cc72ec9f70bc,Krista Jones,ymaddox@example.net,579,Daily,43,When will the maintenance window end?,0,0,0.1834929030787161,low_risk
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,Jenna Greene,scole@example.net,539,Daily,53,Can I add more seats to my current plan?,0,0,0.17839891918322004,low_risk
3e3a8fa9-1348-4570-9953-8d597c117a86,Hunter Williamson,eric49@example.net,895,Daily,114,This tool has saved my team so much time.,0,0,0.17829032591439006,low_risk
539b7a50-b826-45f3-b1ba-2d2c87145839,Stacey Goodwin,shawstacey@example.org,897,Daily,114,"Just upgraded to the Pro plan, excited to use it.",0,0,0.17829032591439006,low_risk
cd4831fa-dc93-4c2e-8342-f4668c99d6c6,Brittany Patterson,edward37@example.com,366,Daily,59,The integration with Slack works perfectly.,0,0,0.17741220608298294,low_risk
031d354b-c73a-4ccc-b8a9-380a0807c1de,Joe Cohen,hbarnes@example.com,289,Daily,57,Is there a tutorial for the new dashboard feature?,1,0,0.1757283178147795,low_risk
f918ebe8-67d7-4789-b78a-aa636c06bfc3,Eric Pierce,psandoval@example.net,899,Daily,110,The integration with Slack works perfectly.,0,0,0.17355339094053066,low_risk
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,Wayne Espinoza,cody60@example.net,9,Daily,55,How do I change my password?,0,0,0.17347058616472574,low_risk
9780f404-af05-4d70-bcc1-f4a2f7dc578e,Sarah Flores,burtoncharles@example.com,942,Daily,91,"Smooth experience so far, no complaints.",0,0,0.1723877230591389,low_risk
1c62576f-9192-4287-ade0-532bb7099d00,Julia Barber,qbarnes@example.com,56,Daily,55,Is there a tutorial for the new dashboard feature?,0,0,0.1716390177659128,low_risk
16982188-2221-4667-8751-908a7cfdb252,Wesley Huffman,ahickman@example.org,253,Daily,57,When will the maintenance window end?,0,0,0.17021855683276146,low_risk
22818bbe-064d-4d8b-8f1d-da33007891a7,Tony Spencer,vwilson@example.net,27,Daily,54,Is there a tutorial for the new dashboard feature?,1,0,0.1701007621588402,low_risk
ed207729-f304-4311-b3e1-92ce26cca057,Rodney Diaz,dixontracy@example.net,41,Daily,55,Is there a tutorial for the new dashboard feature?,1,0,0.16735065186277598,low_risk
2a4101c1-20b2-499b-8a31-bc86192f0767,Richard Lawrence,tasha48@example.org,833,Daily,58,The integration with Slack works perfectly.,0,0,0.16657460644999844,low_risk
51177bd7-7753-4123-b6f4-70aea9f2ecd2,Jennifer Ramos,romeroandrea@example.net,35,Daily,59,Just checking if my payment went through.,0,0,0.16628555725176494,low_risk
c3c131d4-3407-4cd1-b37f-1f299c36096a,Brandi Myers,wfrost@example.org,68,Daily,94,"Just upgraded to the Pro plan, excited to use it.",0,0,0.16471297973394716,low_risk
b0cd1707-4270-4ba7-9464-c1b86ea9286b,Billy Ray,kimberlyrobinson@example.org,74,Daily,57,I need to update my billing address.,1,0,0.16425767517463322,low_risk
500c85a7-86d8-4eba-9025-43f086315413,Stephanie Smith,bethanykelley@example.net,18,Daily,60,This tool has saved my team so much time.,0,0,0.16281805561087404,low_risk
26730da4-ea57-44d0-9e7c-79f01d310151,Joy Phillips,olivercharles@example.net,901,Daily,94,The integration with Slack works perfectly.,0,0,0.157801886700954,low_risk
154e6baf-83d7-401f-bdf3-83b902fb7d7e,Jennifer Miller,thomasdawn@example.org,107,Daily,55,"Smooth experience so far, no complaints.",0,0,0.15728237126446554,low_risk
1b9201e7-99e7-461c-be81-b7922a28d277,Brian Miller,amywright@example.com,717,Daily,58,Customer support was super helpful yesterday. Thanks!,0,0,0.15660480283436223,low_risk
d01412f9-cda5-4c33-95fa-b4c4b7863fca,Nicole Braun,michaelmayer@example.net,753,Daily,59,Just checking if my payment went through.,0,0,0.155426126984419,low_risk
06697aee-0867-44cc-9ede-52eb35fe3ee2,David Jones,nelsonkaren@example.com,820,Daily,56,Customer support was super helpful yesterday. Thanks!,0,0,0.1544008912567805,low_risk
36f95465-6306-46ae-b279-2b71113b1934,Diana Gonzalez,powelllisa@example.com,803,Daily,54,This tool has saved my team so much time.,0,0,0.1527487674070669,low_risk
3f17364b-591b-43cd-864e-5875b1c096f6,Laura Gibson,angela69@example.com,527,Daily,54,Can I add more seats to my current plan?,0,0,0.15250251472859733,low_risk
bd7ab3f0-bffa-430c-ac66-9f2117926e9e,Colleen Bowen,fjackson@example.org,794,Daily,90,"Smooth experience so far, no complaints.",0,0,0.15175821405647302,low_risk
fda5e6a2-9c88-4f0f-8f33-242b89edc6cb,Caleb Novak,heathermahoney@example.org,911,Daily,93,This tool has saved my team so much time.,0,0,0.15012232092828479,low_risk
313a1c9f-4350-4dab-ac84-533dee477503,Kayla Gibbs,omcintosh@example.net,695,Daily,57,How do I change my password?,1,0,0.1489328183461419,low_risk
9c022bb1-f506-445f-b465-289ff95b0b04,Albert Bentley,marksrobert@example.org,210,Daily,59,Just checking if my payment went through.,0,0,0.1486095123417642,low_risk
7d6a7d77-310e-45d8-9a87-6d3676b42396,Melissa Thompson,angelajohnson@example.com,393,Daily,104,Customer support was super helpful yesterday. Thanks!,0,0,0.14780711900918456,low_risk
fc80bef4-4403-4b1a-93a6-05429018dd3a,Morgan Rangel,michaelsmith@example.org,801,Daily,77,"Smooth experience so far, no complaints.",0,0,0.14736457741013537,low_risk
a1974816-6b40-4638-8bea-78a554f15522,Jared Daugherty,omar18@example.com,327,Daily,65,"Just upgraded to the Pro plan, excited to use it.",0,0,0.14583519661577696,low_risk
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,Mark Ritter,gibbsmaria@example.com,712,Daily,54,I need to update my billing address.,0,0,0.1444109523962181,low_risk
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,Kimberly Carr,christina96@example.com,880,Daily,90,"Just upgraded to the Pro plan, excited to use it.",1,0,0.14436461094870934,low_risk
7f4ab3b9-c0ed-4994-9a99-9f1a3fcdc288,Michelle Jenkins,perezdavid@example.com,258,Daily,77,The integration with Slack works perfectly.,0,0,0.14414823732991167,low_risk
c3882213-bc7e-496e-b9a9-f7304c289840,Susan Walker,smithmatthew@example.net,1084,Daily,24,When will the maintenance window end?,0,0,0.14198969955103272,low_risk
3369a884-5c03-4377-8d1f-dd8bb17b2e61,Jesse Clark,aguirrejames@example.com,856,Daily,76,"Just upgraded to the Pro plan, excited to use it.",0,0,0.14094637904417415,low_risk
a974822d-cc71-48a4-b411-8127968af6f1,Brian Krueger,briannasmith@example.net,816,Daily,116,The integration with Slack works perfectly.,0,0,0.14077564470553486,low_risk
fcf76ccc-2c92-4449-9f29-0a62528d82be,George Miller,middletonjason@example.org,929,Daily,61,"Smooth experience so far, no complaints.",0,0,0.14070417728919044,low_risk
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,Jessica Jones,barrettsteven@example.net,640,Daily,57,Just checking if my payment went through.,0,0,0.14017442144115913,low_risk
60a5539b-35a0-48b6-b120-73dd9363c902,Kathryn Frazier,cspears@example.com,708,Daily,118,"Just upgraded to the Pro plan, excited to use it.",0,0,0.13964567642513293,low_risk
c005de62-773d-49c6-9381-82420e015505,Patrick Arroyo,kylejames@example.net,380,Daily,110,Customer support was super helpful yesterday. Thanks!,0,0,0.13963823017467097,low_risk
ab00ac94-0403-45ee-8ce7-14ec9de7e991,Sydney Rogers,yromero@example.com,362,Daily,84,"Just upgraded to the Pro plan, excited to use it.",0,0,0.13952347451590452,low_risk
85ba2008-ade5-4d0e-8f94-e38f06479f9b,Michelle Cruz,hurstsarah@example.org,455,Daily,60,The integration with Slack works perfectly.,0,0,0.13901099975140796,low_risk
bdb4942a-d3a4-4f3c-a0ce-584ba56cb2e4,Christopher Bonilla,jenniferaguirre@example.org,258,Daily,70,I love the new analytics feature! Great job.,0,0,0.13698071473564244,low_risk
c95cf20f-9ee0-466e-88c5-531e906feaa4,Emily Adkins,pdavis@example.net,857,Daily,68,"Just upgraded to the Pro plan, excited to use it.",0,0,0.13638671623481582,low_risk
41bfd6d1-12c4-4443-a9d5-bf5a20f5e71e,Nicole Lloyd,dixoneric@example.com,819,Daily,83,I love the new analytics feature! Great job.,0,0,0.13544742243336855,low_risk
4214ecda-8da6-4223-b3a4-8b5088f112d2,Anthony Rhodes,lisamejia@example.com,976,Daily,56,I love the new analytics feature! Great job.,0,0,0.13490116411963796,low_risk
16dcfca0-b78e-4fcc-b2b0-80fafc998620,Kenneth Austin,fcarroll@example.org,855,Daily,69,The integration with Slack works perfectly.,0,0,0.1340693137416306,low_risk
0d5c3971-f433-43a5-817c-a3c09f9fb51a,Donald Washington,pateldouglas@example.net,50,Daily,74,The integration with Slack works perfectly.,0,0,0.13406067372594754,low_risk
753bc92d-b4bb-4f74-a876-adec3d8dc250,Kristen Lopez,williamstonya@example.net,851,Daily,71,"Just upgraded to the Pro plan, excited to use it.",1,0,0.13365246006932818,low_risk
b3a28d24-7520-465a-9ea1-5d632e4b8ede,Katrina Rich,brandihampton@example.org,263,Daily,89,Customer support was super helpful yesterday. Thanks!,0,0,0.13364539108569753,low_risk
27bca0d5-7bcc-4fe5-bf93-c955241c6816,Megan Chapman,cassandra55@example.org,1017,Daily,109,Customer support was super helpful yesterday. Thanks!,0,0,0.13312542800434823,low_risk
68a0c12d-95d6-4f71-aec8-ace90be90a5a,Eugene Pittman,qduke@example.net,849,Daily,64,I love the new analytics feature! Great job.,0,0,0.13305822644089693,low_risk
6a541d63-12b2-4288-96c1-c943458cb903,David Collins,emily45@example.com,267,Daily,72,The integration with Slack works perfectly.,0,0,0.13229246198142788,low_risk
b2cb5008-ca25-47d1-badf-8f236e31d1af,Donna Thomas,vincentjames@example.com,827,Daily,106,"Just upgraded to the Pro plan, excited to use it.",0,0,0.1315809074222863,low_risk
0214ab85-681c-4f7d-af0d-c9aa66760379,Mrs. Leah Moore,emorrison@example.net,477,Daily,89,The integration with Slack works perfectly.,0,0,0.13121892864141935,low_risk
04784b2a-a3a0-4179-afd8-1d7ceea07770,Brittany Craig,coleryan@example.com,253,Daily,71,"Smooth experience so far, no complaints.",0,0,0.13066253494584848,low_risk
39f6238b-4460-4738-a16e-b0bcc13856e0,Katherine Lee,dana81@example.net,616,Daily,55,Can I add more seats to my current plan?,0,0,0.12928773384027475,low_risk
a50b9974-8468-472d-b526-b64f2a9a0e0c,Rachel Wilson,kevin10@example.org,299,Daily,105,This tool has saved my team so much time.,0,0,0.12908342997675817,low_risk
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,Dustin Merritt,robinsonpatty@example.org,532,Daily,55,When will the maintenance window end?,0,0,0.12889350465719204,low_risk
2aeb78ea-16f0-4636-9e9e-99a01bd7a560,Robert Crawford,kristinzimmerman@example.org,616,Daily,115,I love the new analytics feature! Great job.,0,0,0.12875414934218102,low_risk
0401d05c-827f-4063-9512-f86571e18820,Phillip Mcdonald,scottjeffrey@example.org,480,Daily,83,This tool has saved my team so much time.,0,0,0.1276972378936681,low_risk
f410650a-8634-458a-bfdd-c4a3f1275c88,Anthony Pitts,juliefreeman@example.org,11,Daily,85,The integration with Slack works perfectly.,0,0,0.12690053100240906,low_risk
4adb86d9-01ca-4b99-8c91-afa01de20d69,James Dunn,kthomas@example.org,555,Daily,54,How do I change my password?,0,0,0.1263820854673699,low_risk
820054d9-3750-4844-b63e-eccec0e6218c,Monica Ali,april24@example.net,738,Daily,103,I love the new analytics feature! Great job.,0,0,0.12517104096841228,low_risk
fb23c75a-9a6a-420f-800c-048de923ca0f,James Torres,jesse98@example.net,455,Daily,62,"Smooth experience so far, no complaints.",0,0,0.12444085636485658,low_risk
e50536fe-971f-4140-a68a-679bd25fde32,Ashley Hamilton,eritter@example.org,989,Daily,103,"Just upgraded to the Pro plan, excited to use it.",0,0,0.1238133278587246,low_risk
7040dbe1-3c64-4132-bc4c-064b5aa37f47,Lindsey Thornton,taylorle@example.org,1039,Daily,107,"Smooth experience so far, no complaints.",0,0,0.12361739340884816,low_risk
d79d9751-cff8-4201-b5e6-7883566fd3ee,Rebecca Butler,lewiselizabeth@example.com,12,Daily,82,Customer support was super helpful yesterday. Thanks!,0,0,0.12245890663692681,low_risk
67855f87-2552-4273-9aff-1b2060638673,Adam Hayden,austinolivia@example.org,24,Daily,88,"Just upgraded to the Pro plan, excited to use it.",0,0,0.1216561575633573,low_risk
1f7378c3-7ac3-461d-97ad-5ed2426ab696,Shelia Diaz,schmidtjames@example.com,1012,Daily,85,This tool has saved my team so much time.,0,0,0.11614837768863012,low_risk
bb7b8799-c20b-4adc-bbe3-1629da49beff,Aaron Ward,collinskevin@example.net,244,Daily,98,I love the new analytics feature! Great job.,0,0,0.11569394128530659,low_risk
695477b1-bbc1-427c-adc2-0409e679ffaf,Patricia Preston,nwilliams@example.com,35,Daily,109,"Just upgraded to the Pro plan, excited to use it.",1,0,0.11557865963135136,low_risk
1e480f8e-63ac-46b2-8a02-e020d593d2c3,Tiffany Hill,gevans@example.com,520,Daily,91,The integration with Slack works perfectly.,0,0,0.11460985489228856,low_risk
a8289053-ddea-48c9-bdbc-cc3404ecc4ad,Jason Walker,nathangarcia@example.net,126,Daily,73,Customer support was super helpful yesterday. Thanks!,0,0,0.11406520840231804,low_risk
5ba727ac-1203-4add-8f0c-5469f8f040b3,Zachary Reed,mcisneros@example.org,1014,Daily,70,"Smooth experience so far, no complaints.",0,0,0.11246087924696187,low_risk
